altmetric_id,core_doi,source_type,title,unique_identifier,posted_on,summary,lang_checked
721885,10.1038/nature10831,policy,"Possession, Use, and Transfer of Select Agents and Toxins; Addition of Certain Influenza Virus Strains to the List of Select Agents and Toxins",https://www.govinfo.gov/content/pkg/fr-2015-07-16/pdf/2015-17435.pdf,16/07/2015,,True
721885,10.1038/nature10831,policy,Understanding the Global Gain-of-Function Research Landscape,10.51593/20220035,01/08/2023,,True
721885,10.1038/nature10831,policy,Interferences between non-proliferation and science,https://op.europa.eu/o/opportal-service/download-handler?identifier=7aa93b6b-f5bb-11e7-b8f5-01aa75ed71a1&format=pdf&language=en&productionsystem=cellar&part=,09/01/2018,,True
721885,10.1038/nature10831,patent,HUMAN ADAPTATION OF H5 INFLUENZA,https://app.dimensions.ai/details/patent/ep-2953967-a4,10/08/2016,"The present invention provides, among other things, technologies and methodologies for detection, treatment, and/or prevention of influenza transmission and/or infection. The present invention also provides technologies for monitoring influenza HA varia...",True
721885,10.1038/nature10831,patent,HUMAN ADAPTATION OF H5 INFLUENZA,https://app.dimensions.ai/details/patent/us-20140335504-a1,13/11/2014,"The present invention provides, among other things, technologies and methodologies for detection, treatment, and/or prevention of influenza transmission and/or infection. The present invention also provides technologies for monitoring influenza HA varia...",True
721885,10.1038/nature10831,patent,Methods and compositions for dual glycan binding AAV vectors,https://app.dimensions.ai/details/patent/us-10077291-b2,18/09/2018,"The present invention provides methods and compositions comprising an adeno-associated virus (AAV) capsid protein, comprising one or more amino acids substitutions, wherein the substitutions introduce a new glycan binding site into the AAV capsid protein.",True
721885,10.1038/nature10831,patent,Human adaptation of H5 influenza,https://app.dimensions.ai/details/patent/au-2014214754-b2,12/07/2018,"The present invention provides, among other things, technologies and methodologies for detection, treatment, and/or prevention of influenza transmission and/or infection. The present invention also provides technologies for monitoring influenza HA varia...",True
721885,10.1038/nature10831,patent,"Hemagglutinin polypeptides, and reagents and methods relating thereto",https://app.dimensions.ai/details/patent/us-10226527-b2,12/03/2019,"The present invention provides a system for analyzing interactions between glycans and interaction partners that bind to them. The present invention also provides HA polypeptides that bind to umbrella-topology glycans, and reagents and methods relating ...",True
721885,10.1038/nature10831,patent,Immunomodulatory compounds,https://app.dimensions.ai/details/patent/us-10363298-b2,30/07/2019,"The present invention is based on the finding that in addition to interfering with or blocking, preventing and/or inhibiting the interaction between a pathogen and, for example, a sialic acid containing cell surface receptor, certain sialic acid binding...",True
721885,10.1038/nature10831,patent,Compounds for medical use,https://app.dimensions.ai/details/patent/kr-20180083402-a,20/07/2018,The present invention provides compounds for use in treating and / or preventing influenza. The present compound comprises a first domain comprising at least one immobilizing group which binds to the surface of influenza virus and a second domain compri...,True
721885,10.1038/nature10831,patent,Compounds for medicinal applications,https://app.dimensions.ai/details/patent/us-11007274-b2,18/05/2021,The present invention provides compounds for use in treating and/or preventing influenza. The compound comprises a first and second domain in which the first domain comprises at least one anchoring group which binds to the surface of influenza viruses a...,True
721885,10.1038/nature10831,patent,Methods and compositions for dual glycan binding AAV vectors,https://app.dimensions.ai/details/patent/us-11059862-b2,13/07/2021,"The present invention provides methods and compositions comprising an adeno-associated virus (AAV) capsid protein, comprising one or more amino acids substitutions, wherein the substitutions introduce a new glycan binding site into the AAV capsid protein.",True
721885,10.1038/nature10831,patent,Methods and compositions for dual glycan binding AAV vectors,https://app.dimensions.ai/details/patent/us-12049478-b2,30/07/2024,"The present invention provides methods and compositions comprising an adeno-associated virus (AAV) capsid protein, comprising one or more amino acids substitutions, wherein the substitutions introduce a new glycan binding site into the AAV capsid protein.",True
721885,10.1038/nature10831,wikipedia,Biotechnology risk,http://en.wikipedia.org/?diff=prev&oldid=732003501#altmetric_citation_d4fce977-f167-4d13-a96a-e97dbd9a72b5,28/07/2016,"Biotechnology risk is a form of existential risk that could come from biological sources, such as genetically engineered biological agents.",True
721885,10.1038/nature10831,wikipedia,Gain of function research,http://en.wikipedia.org/?diff=prev&oldid=1004882714#altmetric_citation_ac808700-aff7-4314-8585-ece6762c12a1,04/02/2021,"Gain of function research is a field of medical research focused on the serial passaging of bacteria or viruses in vitro, accelerating mutation processes to adapt their transmissibility, virulence and antigenicity, to better predict emerging infectious ...",True
721885,10.1038/nature10831,wikipedia,National Institute of Hygiene and Epidemiology,http://en.wikipedia.org/?diff=prev&oldid=1004883508#altmetric_citation_586bd967-56ba-46c8-874f-bcc5991eac9e,04/02/2021,The National Institute of Hygiene and Epidemiology (NIHE) is located in Hanoi Vietnam.,True
721885,10.1038/nature10831,wikipedia,SARS-CoV-2,http://cs.wikipedia.org/?diff=prev&oldid=19126074#altmetric_citation_37,01/11/2020,,True
